HYBAS_ID,Water,Year,Extent
2070055250,Seasonal,2000,0.0819
2070055250,Seasonal,2001,0.3672
2070055250,Seasonal,2002,0.2646
2070055250,Seasonal,2003,0.3672
2070055250,Seasonal,2004,0.0171
2070055250,Seasonal,2005,0.1242
2070055250,Seasonal,2006,0.1152
2070055250,Seasonal,2007,0.0729
2070055250,Seasonal,2008,0.0261
2070055250,Seasonal,2009,0.1458
2070055250,Seasonal,2010,0.2142
2070055250,Seasonal,2011,0.306
2070055250,Seasonal,2012,0.2844
2070055250,Seasonal,2013,0.4815
2070055250,Seasonal,2014,0.4176
2070055250,Seasonal,2015,0.4941
2070055250,Seasonal,2016,0.6111
2070055250,Seasonal,2017,0.4104
2070055250,Seasonal,2018,0.5697
2070055310,Seasonal,1984,13.14
2070055310,Seasonal,1985,7.8516
2070055310,Seasonal,1986,14.4621
2070055310,Seasonal,1987,12.2832
2070055310,Seasonal,1988,9.6273
2070055310,Seasonal,1989,20.6352
2070055310,Seasonal,1990,20.4102
2070055310,Seasonal,1991,0.0
2070055310,Seasonal,1992,0.0
2070055310,Seasonal,1993,0.0
2070055310,Seasonal,1994,2.6001
2070055310,Seasonal,1995,0.0
2070055310,Seasonal,1996,0.0
2070055310,Seasonal,1997,0.1989
2070055310,Seasonal,1998,13.059
2070055310,Seasonal,1999,0.8307
2070055310,Seasonal,2000,6.8607
2070055310,Seasonal,2001,9.8856
2070055310,Seasonal,2002,9.7992
2070055310,Seasonal,2003,9.2475
2070055310,Seasonal,2004,1.2987
2070055310,Seasonal,2005,2.5479
2070055310,Seasonal,2006,2.2455
2070055310,Seasonal,2007,1.593
2070055310,Seasonal,2008,0.7965
2070055310,Seasonal,2009,5.1498
2070055310,Seasonal,2010,5.6952
2070055310,Seasonal,2011,8.2971
2070055310,Seasonal,2012,8.8632
2070055310,Seasonal,2013,13.7439
2070055310,Seasonal,2014,15.4584
2070055310,Seasonal,2015,18.3996
2070055310,Seasonal,2016,26.1846
2070055310,Seasonal,2017,20.6802
2070055310,Seasonal,2018,23.4693
2070055320,Seasonal,1984,1.1556
2070055320,Seasonal,1985,1.0017
2070055320,Seasonal,1986,1.1835
2070055320,Seasonal,1987,2.6226
2070055320,Seasonal,1988,1.0584
2070055320,Seasonal,1989,2.8521
2070055320,Seasonal,1990,2.0664
2070055320,Seasonal,1991,0.0
2070055320,Seasonal,1992,0.0
2070055320,Seasonal,1993,0.0
2070055320,Seasonal,1994,1.3626
2070055320,Seasonal,1995,0.0
2070055320,Seasonal,1996,0.0
2070055320,Seasonal,1997,0.1575
2070055320,Seasonal,1998,1.737
2070055320,Seasonal,1999,0.0657
2070055320,Seasonal,2000,0.9585
2070055320,Seasonal,2001,1.1799
2070055320,Seasonal,2002,1.6263
2070055320,Seasonal,2003,1.5039
2070055320,Seasonal,2004,0.3447
2070055320,Seasonal,2005,0.5526
2070055320,Seasonal,2006,0.6678
2070055320,Seasonal,2007,0.1269
2070055320,Seasonal,2008,0.2304
2070055320,Seasonal,2009,1.1862
2070055320,Seasonal,2010,1.0368
2070055320,Seasonal,2011,1.7487
2070055320,Seasonal,2012,1.2933
2070055320,Seasonal,2013,3.2202
2070055320,Seasonal,2014,3.3003
2070055320,Seasonal,2015,2.7342
2070055320,Seasonal,2016,6.0147
2070055320,Seasonal,2017,4.212
2070055320,Seasonal,2018,4.0545
2070055600,Seasonal,1984,6.5331
2070055600,Seasonal,1985,5.2245
2070055600,Seasonal,1986,7.0389
2070055600,Seasonal,1987,5.4909
2070055600,Seasonal,1988,6.4782
2070055600,Seasonal,1989,8.4663
2070055600,Seasonal,1990,8.775
2070055600,Seasonal,1991,0.0
2070055600,Seasonal,1992,0.0
2070055600,Seasonal,1993,0.0
2070055600,Seasonal,1994,3.4326
2070055600,Seasonal,1995,0.0
2070055600,Seasonal,1996,0.0
2070055600,Seasonal,1997,0.369
2070055600,Seasonal,1998,4.2687
2070055600,Seasonal,1999,0.1017
2070055600,Seasonal,2000,4.3938
2070055600,Seasonal,2001,4.374
2070055600,Seasonal,2002,4.9221
2070055600,Seasonal,2003,4.1535
2070055600,Seasonal,2004,2.0097
2070055600,Seasonal,2005,0.9891
